filename,dbh,residual_dbh,fdbh,dab,residual_dab,fdab,buttress_h,height,pa,crown_vol,crown_depth,fname_noext,tag.x,tag6,tag.y,dbh_2019,species_code,species,priority,lianas_2011,lianas_2012,lianas_2013,lianas_2014,lianas_2015,lianas_2016,lianas_2017,lianas_2018,lianas_2019,lianas_2020,lianas_2021,lianas_2022,lianas_2023,lianas_2024,recorded_years,infested_years,first_inf,last_inf,H1_category,calc.dbh,dendroDiam,dendroHt,paintDiam,paintHt,crown,illumination,stemdead,DendroID,measure,date,fid,sbpltnm,quadrnt,lianas_2019_field,notes_2019,notes_2025,liana_tag_1,liana_tag_2,liana_tag_3,liana_tag_4,liana_tag_5,infestation_type,mode_l1,mode_l2,mode_l3,mode_l4,mode_l5,five_plus,x,y,priority_field,px,py,fid_tls,quadrnt_tls,dist,angle,x_tls,y_tls,x_aligned,y_aligned,dbh_cm,crown_base_h,log_dbh,log_depth,log_area,log_vol,log_height,slenderness,log_slender,cbh_ratio,log_cbh
GUSTSU_2860.txt,0.24458406370273256,4.1101814393172686e-4,NA,0.22835288161337833,1.572263515418379e-4,NA,1.78,15.20900022983549,11.305623500000124,30.69750961823397,9.178000450134247,GUSTSU_2860,2860,002860,2860,242.28818163085376,GUSTSU,Gustavia superba,low,2,1,1,1,2,0,0,0,1,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2019,2011,2015,Persistently infested,242.8460933819858,NA,1.4,NA,1.3,4,2,alive,1121,30.45,2024-12-04,768,65,3311,0,NA,NA,NA,NA,NA,NA,NA,Direct,adhesive_roots,NA,NA,NA,NA,NA,-79.8492122031616,9.15320483500949,completed,660.9,237.9,768,3311,702.413852369,0.313060656443,-79.8492122031616,9.15320483500949,-23.54119542686487,32.67713791729538,24.228818163085375,6.030999779701244,3.187542757868547,2.2168093650175575,2.425300256796447,3.42418153137552,2.7218873730020396,0.6277235698193349,-0.4656553848665075,0.39654150099033025,-0.9249745750609235
GUSTSU_3685.txt,0.234247015414548,7.0533499834883e-5,NA,0.234247015414548,7.0533499834883e-5,NA,1.3,18.5130001306534,36.8074330000005,112.080261065552,10.0120000839233,GUSTSU_3685,3685,003685,3685,246.76540746185648,GUSTSU,Gustavia superba,low,0,0,1,0,0,0,1,0,1,0,0,NA,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2013;2017;2019,2013,2017,Persistently infested,248.94148529764345,NA,1.4,NA,1.3,4,2,alive,971,68.37,2024-12-03,766,58,2805,0,NA,Twining around small tree next to it then onto main tree,NA,NA,NA,NA,NA,Direct,twining,NA,NA,NA,NA,NA,-79.8500091058367,9.15208476929372,completed,577.8,111,766,2805,588.365396671,0.15733293017,-79.8500091058367,9.15208476929372,-28.50316822613388,-18.14378556421201,24.676540746185648,8.501000046730098,3.205853024958221,2.303784381951799,3.605699808474591,4.7192152313046964,2.918473195064426,0.7502267161784023,-0.2873798298937951,0.4591908381534735,-0.7782893859321923
HEISCO_141568.txt,0.246279260637753,2.9216904193929e-4,NA,0.255352818840551,1.2573583439712e-4,NA,3.76,16.4149997234345,81.7261640000002,302.884943066014,11.0189998149872,HEISCO_141568,141568,141568,141568,276.2402426142418,HEISCO,Heisteria concinna,low,4,4,4,4,3,4,4,4,3,3,2,3,3,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,291.0308945480601,NA,1.5,NA,1.3,4,3,alive,233175,76.21,2024-12-04,272,51,2408,5,NA,NA,01240262,NA,NA,NA,NA,Direct,prehensile_branches,prehensile_branches,prehensile_branches,prehensile_branches,prehensile_branches,NA,-79.8508680865895,9.15268530320432,completed,481.1,174,272,2408,511.598680608,0.314571451387,-79.8508680865895,9.15268530320432,-17.181391202630643,33.00078690483463,27.624024261424182,5.395999908447301,3.3186858383606976,2.399621038715296,4.403374195396581,5.713353007540511,2.798195534105216,0.5942291234647291,-0.5204903042554815,0.3287237282583578,-1.112537612726478
HEISCO_5651.txt,0.26171387438727883,1.854259926196685e-4,NA,0.2591625219490185,1.1603217346385927e-4,NA,2.8,17.87299990653987,67.17726300000051,371.9635209700587,11.743000030517532,HEISCO_5651,5651,005651,5651,265.0256321272679,HEISCO,Heisteria concinna,low,2,1,2,2,2,1,1,1,1,0,0,0,1,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,267.4152831135713,NA,1.4,NA,1.3,4,2,alive,530,103.72,2024-11-26,270,31,1607,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8521896748143,9.15257469354255,NA,336.4,156.6,270,1607,371.0640376,0.403220097031,-79.8521896748143,9.15257469354255,-79.90722570471462,-10.287314033433669,26.50256321272679,6.129999876022339,3.277241453323173,2.4632573209817292,4.207334842062154,5.918795787556319,2.8832911889791175,0.6743875965158375,-0.3939502643440549,0.34297543266809527,-1.0700964592557387
HEISCO_8212.txt,0.402864820688954,5.7191938861524e-4,NA,0.332502829199596,1.6492090449399e-4,NA,3.7,22.8500000387431,34.1865194999999,173.450504914264,12.6499996185303,HEISCO_8212,8212,008212,8212,395.430386067048,HEISCO,Heisteria concinna,low,2,3,0,1,2,1,4,0,0,1,0,3,0,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2014;2015;2016;2017,2011,2017,Lost lianas,399.7802963859687,NA,1.4,NA,1.3,3,3,alive,20,67.48,2024-11-19,772,1,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8549333003621,9.15503551906705,NA,25.4,417.8,772,120,418.571379815,1.47761364531,-79.8549333003621,9.15503551906705,-2.439399185199477,-47.65863799279879,39.5430386067048,10.2000004202128,3.677389663720062,2.5376571850178213,3.53183139969779,5.155892284419098,3.1289511190357544,0.5778513954380007,-0.5484385446843074,0.44638951435090973,-0.8065633575481962
HIRTTR_92372.txt,0.22483770038529993,1.3239747835960442e-4,NA,0.21749030393176,1.0404174921233075e-4,NA,1.96,18.43600070476536,54.26201849999992,335.3953714751898,13.72500085830692,HIRTTR_92372,92372,092372,92372,239.0859099434872,HIRTTR,Hirtella triandra,low,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2014,2012,2014,Lost lianas,255.53980553580945,NA,1.4,NA,1.3,4,2,alive,233162,93.09,2024-12-04,9,65,3312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8491990825755,9.15324056620446,NA,662.2,241.9,9,3312,704.999609929,0.317774573269,-79.8491990825755,9.15324056620446,-21.567954997753983,36.218255033656504,23.90859099434872,4.710999846458439,3.174237850179186,2.619219049931616,3.993824507054896,5.815310049279546,2.914305313085933,0.771103604939458,-0.2599325370932528,0.2555326354072407,-1.3644051459601672
HURCRE_2838.txt,0.596406793456054,0.001135744014692,NA,0.51976569470856,2.4991119909306e-4,NA,2.56,26.549,130.9005585,336.900123790833,14.488,HURCRE_2838,2838,002838,2838,576.2749043535332,HURACR,Hura crepitans,low,4,3,4,4,4,4,4,3,4,4,3,3,4,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,592.8272478857798,NA,1.4,NA,1.3,4,3,alive,3100,139.59,2024-12-03,567,68,3314,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8491722411363,9.15370925657401,NA,663.3,293.8,567,3314,725.455257063,0.384501914502,-79.8491722411363,9.15370925657401,-55.93668417513197,-18.522032124245385,57.62749043535332,12.061,4.053999718350029,2.673320720581112,4.8744379395224895,5.819786517853321,3.2789920821951846,0.4607002630069887,-0.7750076361548444,0.454292063731214,-0.7890149755940786
HURCRE_439.txt,0.682689990274829,1.0651694433763e-4,NA,0.682689990274829,1.0651694433763e-4,NA,1.3,26.368,64.7743245000003,170.1519941045,15.617,HURCRE_439,439,000439,439,668.6229084181917,HURACR,Hura crepitans,low,4,3,4,3,4,4,NA,4,3,3,4,3,3,4,2011;2012;2013;2014;2015;2016;2018;2019,2011;2012;2013;2014;2015;2016;2018;2019,2011,2018,Persistently infested,688.2418729067033,NA,1.6,NA,1.5,4,4,alive,3206,178.85,2024-12-17,569,92,4705,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8466226259393,9.15188236432545,NA,950.5,101.9,569,4705,955.946578005,0.0743360474271,-79.8466226259393,9.15188236432545,22.75302886199825,-11.175095939676224,66.86229084181917,10.750999999999998,4.202635143668803,2.7483600645057087,4.170909297987781,5.136692120563811,3.2721511537270613,0.39436279654821627,-0.9304839899417418,0.40772906553398053,-0.8971523802239704
HURCRE_507.txt,0.753189397139327,2.453081467315e-4,NA,0.753189397139327,2.453081467315e-4,NA,1.3,29.808,85.8056329999999,297.408782752833,18.057,HURCRE_507,507,000507,507,723.2148820218008,HURACR,Hura crepitans,low,4,4,4,4,4,4,NA,4,4,4,4,3,3,3,2011;2012;2013;2014;2015;2016;2018;2019,2011;2012;2013;2014;2015;2016;2018;2019,2011,2018,Persistently infested,731.8092069542016,NA,1.7,NA,1.6,4,3,alive,3197,126.68,2024-12-17,570,92,4604,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8467637482597,9.15185750650416,NA,935.1,98.6,570,4604,940.283983699,0.0725922957826,-79.8467637482597,9.15185750650416,8.106128520228594,-6.406951804817538,72.32148820218008,11.751000000000001,4.2811212938890675,2.8935334212337436,4.452084657019525,5.695107565374912,3.3947768138592327,0.41215966016448013,-0.8863444800298345,0.3942230273752013,-0.9308384705074286
HURCRE_522.txt,0.505260331620872,7.2097234437437e-4,NA,0.480238947853613,2.9956843071899e-4,NA,1.78,28.485,58.9697850000001,184.523729822166,18.704,HURCRE_522,522,000522,522,519.6419687868569,HURACR,Hura crepitans,low,4,2,4,4,2,3,NA,4,4,3,4,4,3,4,2011;2012;2013;2014;2015;2016;2018;2019,2011;2012;2013;2014;2015;2016;2018;2019,2011,2018,Persistently infested,550.3817284375502,NA,1.5,NA,1.3,4,3,alive,233137,167.96,2024-12-17,568,92,4605,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8468300398654,9.15188790880739,NA,927.7,101.7,568,4605,933.25783147,0.0767271642484,-79.8468300398654,9.15188790880739,3.192191478445011,-0.14719751435410444,51.964196878685684,9.780999999999999,3.950554959877862,2.928737404729713,4.077025194084113,5.217778072132443,3.349377632932359,0.5481658855711822,-0.601177326945503,0.34337370545901347,-1.0689359046240032
JACCOP_180870.txt,0.504128753410177,7.1502355922013e-4,NA,0.504128753410177,7.1502355922013e-4,NA,1.3,29.595,76.247694,225.914294078167,7.594,JACCOP_180870,180870,180870,180870,529.1004242192032,JAC1CO,Jacaranda copaia,high,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2018,2018,2018,Lost lianas,558.6856786711741,NA,3.05,NA,2.85,4,5,alive,233185,144.93,2024-11-21,280,28,1604,5,NA,NA,NA,NA,NA,NA,NA,Lateral,NA,NA,NA,NA,NA,NA,-79.8522941019159,9.15202459718241,completed,327.1,95.4,280,1604,340.728000023,0.251319593639,-79.8522941019159,9.15202459718241,-11.49104503436986,75.32318483954231,52.91004242192032,22.000999999999998,3.968593158690815,2.0273584618096105,4.3339871724072525,5.420155697603878,3.387605428142688,0.5593456108766786,-0.5809877305481265,0.7434026017908429,-0.29651752127194464
JACCOP_180904.txt,0.421604812132499,1.7993500181741e-4,NA,0.421604812132499,1.7993500181741e-4,NA,1.3,28.038,48.830122,137.514210603167,8.287,JACCOP_180904,180904,180904,180904,426.215092178344,JAC1CO,Jacaranda copaia,high,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,464.35635135717666,NA,1.5,NA,1.3,4,4,alive,233842,41.65,2024-11-22,24,28,1604,0,NA,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8523120565435,9.15190488172705,completed,325.6,82.1,24,1604,335.791259565,0.214538275124,-79.8523120565435,9.15190488172705,1.5100836280651322,71.54685964969224,42.6215092178344,19.750999999999998,3.7523590370673165,2.1146880218669057,3.8883473765345067,4.923727261607613,3.333560732946344,0.657836864872628,-0.4187983041209725,0.7044368357229474,-0.35035660996962353
JACCOP_181416.txt,0.54987139479985,4.8810582109356e-4,NA,0.529376367710568,2.6459013481616e-4,NA,3.1,28.4,107.079564500001,435.273007714167,12.8,JACCOP_181416,181416,181416,181416,571.8358521839417,JAC1CO,Jacaranda copaia,high,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2011,2011,Lost lianas,594.0402695574594,NA,1.4,NA,1.2,4,5,alive,233357,107.48,2024-11-26,27,31,1607,0,NA,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8522553494929,9.15259692935854,completed,329.1,158.8,27,1607,365.409701568,0.417109875119,-79.8522553494929,9.15259692935854,-85.76244192823265,-6.317070540139781,57.18358521839417,15.599999999999998,4.046266885495097,2.5494451709255714,4.67357215159122,6.075973438168307,3.3463891451671604,0.4966460198592901,-0.6998777403279368,0.5492957746478873,-0.5991182309116692
JACCOP_185937.txt,0.535399041065448,7.7152520888823e-4,NA,0.486738828995818,2.2876638738437e-4,NA,3.34,29.675,105.443349,320.557695741667,9.834,JACCOP_185937,185937,185937,185937,478.0012025363064,JAC1CO,Jacaranda copaia,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,521.1953046436506,NA,3.9,NA,3.8,4,5,alive,233844,53.64,2024-11-21,25,28,1504,0,NA,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8524633534986,9.15205321767102,completed,308.4,97.9,25,1504,323.566021084,0.274920670041,-79.8524633534986,9.15205321767102,-17.218428359481855,57.512563576934895,47.80012025363064,19.841,3.867028155260577,2.2858457689897476,4.658173832389396,5.770062278074162,3.390304940495732,0.620814337757781,-0.4767232147648453,0.6686099410278012,-0.40255443668339835
JACCOP_206350.txt,0.58794177311164,4.1616265939464e-4,NA,0.58794177311164,4.1616265939464e-4,NA,1.3,30.865,106.7345185,341.0733466395,9.114,JACCOP_206350,206350,206350,206350,535.2666738569435,JAC1CO,Jacaranda copaia,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,576.6169172137496,NA,2.45,NA,2.35,4,5,alive,233858,51.32,2024-11-15,22,19,1108,0,NA,NA,NA,NA,NA,NA,NA,Direct,scrambling,NA,NA,NA,NA,NA,-79.8532183129347,9.15276136273146,completed,222.7,173.2,22,1108,282.123253207,0.62854930509,-79.8532183129347,9.15276136273146,-14.8098377158625,-32.88801778003702,53.52666738569435,21.750999999999998,3.9801799855215023,2.209811692841691,4.670344615830357,5.832097546938838,3.4296228558458592,0.5766284640438691,-0.5505571296756432,0.7047140774339867,-0.3499631223565822
JACCOP_3562.txt,0.590785163098744,2.7749871937685e-4,NA,0.590785163098744,2.7749871937685e-4,NA,1.3,30.153,128.3898785,343.329916941667,10.402,JACCOP_3562,3562,003562,3562,575.99993747742,JAC1CO,Jacaranda copaia,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,600.6952465638249,NA,1.79,NA,1.89,4,5,alive,233428,108.46,2024-12-04,34,59,2912,0,NA,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8498144157618,9.15339901924876,completed,594,257,34,2912,647.213256972,0.375877972061,-79.8498144157618,9.15339901924876,-40.88778733705146,-26.40872774261544,57.599993747742,19.750999999999998,4.053522459155694,2.3419980953508808,4.85507156026716,5.838691841850725,3.4062844207107124,0.5234896401561162,-0.6472380384449813,0.6550260338938082,-0.42308029773399186
JACCOP_5885.txt,0.748083236268289,0.00282537554495681,NA,0.646975785774227,3.170280806212e-4,NA,5.98,33.801,171.7579585,565.5138510685,12.532,JACCOP_5885,5885,005885,5885,707.5547377441628,JAC1CO,Jacaranda copaia,high,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2011;2012;2013;2014;2015;2016;2017;2018;2019,2015,2015,2015,Lost lianas,748.5893096351599,NA,1.8,NA,1.9,4,5,alive,232457,203.9,2024-11-22,26,28,1505,0,NA,NA,NA,NA,NA,NA,NA,Both,twining,NA,NA,NA,NA,NA,-79.8523594561494,9.15213188121089,completed,319.5,107,26,1505,336.941018577,0.290695567237,-79.8523594561494,9.15213188121089,-24.37135780165338,69.9251331655401,70.75547377441629,21.269000000000002,4.259229901366883,2.5282853730899455,5.146086267729046,6.3377347887460465,3.520490387850139,0.47771569034736283,-0.7387395135167443,0.6292417384101062,-0.46323977431773056
LACMPA_66921.txt,0.2743202429459452,4.880397458145286e-4,NA,0.27019460107026616,9.865522159835608e-5,NA,2.86,21.54100084304812,58.5371580000001,326.9681812927196,10.31800079345705,LACMPA_66921,66921,066921,66921,286.6795530819882,LACMPA,Lacmellea panamensis,low,0,0,0,1,0,0,NA,0,0,0,1,1,1,1,2011;2012;2013;2014;2015;2016;2018;2019,2014,2014,2014,Lost lianas,296.4115046752886,NA,2,NA,1.7,4,3,alive,233967,15.37,2024-12-11,40,74,3810,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8483062418148,9.15299988212354,NA,761.2,218.8,40,3810,792.022019896,0.247432441831,-79.8483062418148,9.15299988212354,-26.893249269552484,26.95537532149166,28.66795530819882,11.22300004959107,3.3557799591866466,2.3338900197227317,4.069661732083882,5.789862861247593,3.069958135042869,0.7513964847324691,-0.2858218241437772,0.5210064347225094,-0.6519928865900503
LINDLA_5640.txt,0.390513190494684,0.00142061375214912,NA,0.465123739977089,0.00516394938959932,NA,1.3,21.2949993014336,43.8179,314.01374020128,20.9199993014336,LINDLA_5640,5640,005640,5640,320.1631294230932,LINDLA,Lindackeria laurina,low,4,3,3,4,4,4,3,4,2,1,1,1,3,2,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,318.9044363782214,NA,2.1,NA,2,1,2,alive,495,12.92,2024-11-21,281,28,1605,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8523083306176,9.15208482437747,NA,325.3,102,281,1605,340.91654404,0.271384505461,-79.8523083306176,9.15208482437747,-18.382865014796685,74.71464949948978,32.01631294230932,0.375,3.4662455523534934,3.040705605804446,3.7800424096962777,5.749436743553676,3.058472270570931,0.6651296587400736,-0.4077732817825621,0.017609768128743476,-4.039301523582657
LONHEP_5654.txt,0.427871380526509,9.67484235253138e-5,NA,0.427871380526509,9.67484235253138e-5,NA,1.3,31.044,51.6109430000007,164.040884558167,9.543,LONHEP_5654,5654,005654,5654,429.9866623267502,LONCLA,Lonchocarpus heptaphyllus,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,436.45291328230826,NA,1.4,NA,1.3,4,5,alive,531,115.67,2024-11-26,44,31,1608,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8523168715493,9.15270950701174,NA,321.9,171,44,1608,364.500493827,0.455848461206,-79.8523168715493,9.15270950701174,-88.30227847658693,7.057270396444139,42.99866623267502,21.501,3.7611690973677323,2.2558079014351167,3.9437337236465053,5.100115692841476,3.4354055529918925,0.7219758825079422,-0.3257635443758397,0.6925976034016236,-0.3673061073120004
LONHEP_6192.txt,0.572653548084148,4.3718920400908e-4,NA,0.546941160195239,2.1715204294747e-4,NA,2.02,33.707,69.2635070000001,200.993095546667,16.437,LONHEP_6192,6192,006192,6192,480.8374734980252,LONCLA,Lonchocarpus heptaphyllus,low,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,NA,NA,3.55,NA,3.45,NA,NA,dead,420,NA,2022-11-17,43,24,1310,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8528185396651,9.15311729793462,NA,265.2,214.1,43,1310,340.836984496,0.64672278505,-79.8528185396651,9.15311729793462,-25.156311018275005,6.3713935085324636,48.08374734980252,17.27,3.8729442270775367,2.7995348912243885,4.237918172979677,5.303270556954989,3.5177055309220457,0.7010060957767351,-0.3552386961554908,0.512356483816418,-0.6687346387634585
LONHEP_64185.txt,0.368249752793342,1.7097882683416e-4,NA,0.368249752793342,1.7097882683416e-4,NA,1.3,29.595,54.6236610000001,229.4932434335,11.094,LONHEP_64185,64185,064185,64185,320.5941601068274,LONCLA,Lonchocarpus heptaphyllus,low,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2018;2019,NA,NA,NA,Never infested,353.99993229722986,354,1.8,374,1.6,4,5,alive,234821,11.82,2024-11-28,45,77,3921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.847954330444,9.15486325803467,NA,792.5,426.1,45,3921,899.78745268,0.460861364804,-79.847954330444,9.15486325803467,-20.912978939880077,46.94574734195646,32.05941601068274,18.500999999999998,3.4675909315034232,2.406404421633043,4.000467140529505,5.435873588690317,3.387605428142688,0.9231297285683072,-0.07998550336073484,0.6251393816523061,-0.46978064346522297
LUESEE_1293.txt,0.580655333903582,0.00317922748524419,NA,0.97246112736791,0.0124177968095515,NA,4.66,37.305,325.240694500003,1971.965091788,19.644,LUESEE_1293,1293,001293,1293,1131.0135306475224,LUEHSE,Luehea seemannii,low,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2011;2016;2017;2018;2019,NA,NA,NA,Never infested,1158.4627157161954,NA,3.8,NA,3.7,4,4,alive,233540,116.77,2024-12-12,47,82,4215,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8474811921287,9.15378775307299,NA,848.7,309.1,47,4215,903.235572816,0.316809547053,-79.8474811921287,9.15378775307299,-42.561158995131166,8.17418143262455,113.10135306475225,17.661,4.728284346487757,2.977771948176998,5.784565506683572,7.586785833072837,3.6191273659234775,0.3298369028232785,-1.1091569805642794,0.47342179332529155,-0.7477685472092436
LUESEE_3028.txt,0.317786125058226,5.7195982101925e-4,NA,0.293043140739447,2.5345901009162e-4,NA,6.22,24.851,68.0000595000003,261.792966777167,15.381,LUESEE_3028,3028,003028,3028,389.0006291720823,LUEHSE,Luehea seemannii,low,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,402.71246009943576,NA,4,NA,3.9,4,3,alive,232809,61.74,2024-12-05,46,65,3211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8493852477572,9.15305170788685,NA,642.5,220.3,46,3211,679.218919053,0.297854474496,-79.8493852477572,9.15305170788685,-44.475970915908306,19.51459294392464,38.90006291720823,9.469999999999999,3.6609958680320447,2.7331329814696734,4.219508580175728,5.56755398824544,3.2128979931816644,0.6388421543916489,-0.4480978748503801,0.3810711842581787,-0.9647690859836777
LUESEE_520.txt,0.343597099067903,0.00174544746598616,NA,0.64692151526506,0.0109202799883818,NA,6.88,28.057,88.3500894999999,283.637286939,18.677,LUESEE_520,520,000520,520,761.0809169540667,LUEHSE,Luehea seemannii,low,NA,4,3,4,3,4,3,2,2,2,1,2,NA,2,2012;2013;2014;2015;2016;2017;2018;2019,2012;2013;2014;2015;2016;2017;2018;2019,2012,2018,Persistently infested,766.7935646915993,NA,7.2,NA,7.1,4,4,alive,3199,161.41,2024-12-21,576,92,4605,100,NA,Very heavy infestation,01460256,01460258,01460235,01460250,01460244,Both,NA,NA,NA,NA,NA,twining,-79.8467688170299,9.15191921902627,completed,934.3,105.4,576,4605,940.226382314,0.0798740104308,-79.8467688170299,9.15191921902627,10.505621751164997,-0.2548009565288112,76.10809169540667,9.379999999999999,4.332154588983844,2.92729282033147,4.481307211781603,5.647696263233513,3.334238155202395,0.36864674143042947,-0.9979164337814488,0.33431942117831553,-1.095658392184262
MACRGL_42275.txt,0.3319781589043603,5.782050405317178e-4,NA,0.25992703723158,5.552884445641889e-4,NA,6.7,26.01400089263912,46.95780800000005,288.93238954983553,18.2140007615089,MACRGL_42275,42275,042275,42275,393.70995937761336,MACRGL,Macrocnemum roseum,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012,2012,2012,Lost lianas,428.9771837813956,NA,1.6,NA,1.3,4,2,alive,233449,124.74,2024-12-17,49,82,4314,0,NA,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.847310409518,9.15364958294831,completed,868,294.5,49,4314,916.599285402,0.294635321006,-79.847310409518,9.15364958294831,-33.32100680090656,30.017730296273612,39.370995937761336,7.800000131130222,3.6730294015054175,2.9021905709546134,3.849249496406539,5.666192714548412,3.2586348889553456,0.6607402295274092,-0.4143945125500718,0.2998385432260555,-1.2045111384482328
MACROS_3613.txt,0.533976661599776,0.0026124437623813,NA,0.583305168241147,0.00351400779979798,NA,1.84,26.486,124.94331,918.191402004667,23.738,MACROS_3613,3613,003613,3613,591.1393990689406,MACRGL,Macrocnemum roseum,low,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2013;2014,2013,2014,Lost lianas,608.9999318634441,609,3.1,599,3,4,2,alive,234775,34.72,2024-12-11,48,58,2905,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8498940952617,9.15206711926309,NA,590.5,109.5,48,2905,600.5668156,0.150890597804,-79.8498940952617,9.15206711926309,-41.15963383470762,-15.500794817420037,59.11393990689406,2.748000000000001,4.0794667664281405,3.1670771396343134,4.827860114431002,6.822405867803371,3.2766162915047725,0.4480499868849228,-0.8028504749233679,0.10375292607415242,-2.2657429171446695
OCOOB_539281.txt,0.402012894526994,5.8645730537304e-4,NA,0.404121171172581,1.6133916191122e-4,NA,2.68,27.762,106.4039715,537.8915506265,18.581,OCOOB_539281,539281,539281,539281,390.37302777576593,OCOTOB,Ocotea oblonga,low,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2013,2013,2013,Lost lianas,406.13977602522385,NA,3.58,NA,3.18,4,3,alive,233475,78.94,2024-12-12,55,77,3921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8479730697613,9.15482320204143,NA,790.6,421.6,55,3921,895.98823653,0.457442028556,-79.8479730697613,9.15482320204143,-24.65585481293988,43.80357397664797,39.03730277757659,9.181000000000001,3.664517670469034,2.9221395532506174,4.667242902338761,6.287656961080903,3.3236681791529175,0.7111659368010119,-0.3408494913161165,0.33070383978099566,-1.1065320479913545
